Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012711864406779662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288
1.0,0.6222222222222222,1.0,0.4106148632292423,0.41380565959217647,0.941951566951567,0.39094650205761317,0.4544346978557505,0.0,0.0,0.5740740740740741,0.9656084656084655,0.0,1.0,0.5709876543209876,0.0,0.6517094017094017,0.941951566951567,0.0,0.13888888888888887,0.13888888888888887,0.8055555555555556,0.4333333333333333,0.44632523148148145,0.21329365079365079,0.3680555555555556,0.42192760942760926,0.23059116809116806,1.0,0.0211864406779661
1.0,0.7333333333333333,1.0,0.5359477124183007,0.5461922596754056,0.9615384615384616,0.3950617283950617,0.5555555555555556,0.0,0.0,0.688888888888889,0.968253968253968,0.0,0.8914285714285716,0.712962962962963,0.0,0.7692307692307692,0.9615384615384616,0.0,0.33333333333333326,0.33333333333333326,0.9,0.6088888888888888,0.5659722222222222,0.32671957671957674,0.5055555555555555,0.5378787878787878,0.37393162393162394,0.6517571884984024,0.029661016949152543
1.0,1.0,1.0,0.8120915032679739,0.8132022471910113,0.971153846153846,0.5833333333333334,0.8355263157894737,0.0,0.25,0.7833333333333333,1.0,0.0,0.6171428571428571,0.8125000000000001,0.25,0.8269230769230769,0.971153846153846,0.0,0.9999999999999998,0.9999999999999998,0.775,0.82,0.7382812499999999,0.7619047619047619,0.784375,0.7727272727272727,0.7403846153846153,0.4571884984025563,0.029661016949152543
1.0,1.0,1.0,0.9738562091503268,0.9775280898876403,1.0,1.0,0.9736842105263159,0.0,1.0,0.9333333333333332,0.9999999999999999,0.0,0.6171428571428572,1.0,1.0,1.0,1.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9843749999999999,0.9404761904761905,0.9625,0.9772727272727272,0.9423076923076923,0.7936102236421732,0.03389830508474576
1.0,1.0,1.0,0.9825708061002179,0.9850187265917602,1.0,1.0,0.9824561403508771,0.0,1.0,0.9555555555555556,0.9999999999999997,0.0,0.6171428571428572,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9895833333333333,0.9523809523809523,0.975,0.9848484848484848,0.9615384615384615,0.7821086261980837,0.038135593220338986
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.6171428571428572,1.0,1.0,1.0,1.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.976190476190476,1.0,1.0,1.0,0.7591054313099047,0.0423728813559322
1.0,1.0,1.0,0.9803921568627451,0.9831460674157303,1.0,1.0,1.0,0.0,1.0,0.9333333333333332,0.9999999999999999,0.0,0.6171428571428572,1.0,1.0,1.0,1.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9523809523809523,0.975,1.0,0.9615384615384615,0.7936102236421732,0.05508474576271186
1.0,1.0,1.0,0.9803921568627451,0.9831460674157303,1.0,1.0,1.0,0.0,1.0,0.9333333333333332,0.9999999999999999,0.0,0.6171428571428572,1.0,1.0,1.0,1.0,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9523809523809523,0.975,1.0,0.9615384615384615,0.7936102236421732,0.05508474576271186
