Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
0.0,0.0,0.0,0.11569187548549231,0.07966643107125593,0.45858343337334495,0.031071411104397834,0.03628696376509788,0.3428473177441537,1.0,0.06346045354382342,0.765321258293182,1.0,0.0,0.5991308923910954,0.7280694930743694,0.35344827586206745,0.45858343337334495,0.639354943801922,0.09072258855014763,1.0,0.28022662342283794,0.11384299993762147,0.233360244265311,0.07850118032433945,0.1299840238982009,0.2329803962724602,0.07345023121301705,1.0,0.0
0.125,0.05364806866952789,0.16666666666666666,0.0,0.0,1.0,0.0069819743002982465,0.0,1.0,0.7217540747311232,0.0,0.9710400847607275,0.8845070422535218,0.0,0.3629867341732132,0.45186411617777855,0.1641009852216767,1.0,1.0,0.0,0.9164969450101838,0.05161109529570941,0.0,0.03252360078502165,0.0,0.012613011498708953,0.03877642726818301,0.0,0.8439072551508062,0.0
0.125,0.0603242727706247,0.16666666666666666,0.00409877402042478,0.0016097460476979142,0.8724326653738429,0.0,0.031160449527796966,0.9032201178005852,0.5876710420451422,0.005854846540707875,1.0,0.8924039966293494,0.0,0.15832846371770942,0.30107250550025816,0.0,0.8724326653738429,0.9280764845189019,0.0675465426622181,0.8422720072414577,0.0,0.0220213795747498,0.0,0.029837077188460178,0.0,0.0,0.00230877678108312,0.6218796131282925,0.041666666666666664
0.25582107843137253,0.1869635193133047,0.388888888888889,0.36374260339490777,0.3495712269269361,0.2886786652996754,0.3139317722477463,0.5892083927515647,0.26994327376080335,0.15110695326075732,0.3679561063355935,0.7781391104638862,0.7139579111592237,0.4002699484048935,0.0,0.0,0.003184636010713953,0.2886786652996754,0.5039975515344225,0.6277158438849264,0.3759932233194141,0.1593811031030404,0.4334493791636689,0.38300302766774064,0.4757523694803525,0.3480049215684565,0.42835335887330495,0.3945270838649039,0.0,0.06666666666666667
0.3566176470588235,0.30150214592274677,0.5,0.5756020188097618,0.5791883707996314,0.13401474875664604,0.5777916399167193,0.8013625275182953,0.07565337001375508,0.0016261965480270197,0.5870727404608178,0.4489637352380469,0.38953722334003965,0.6275510204081625,0.2945531209753765,0.26197291956137186,0.3132602794812534,0.13401474875664604,0.3445419216717476,0.6451384074677156,0.24506421713288168,0.4875047022581014,0.612149283991066,0.5950648771262348,0.6190082827493126,0.5475712412464463,0.5564694586624371,0.5868874577324799,0.10448132142921915,0.09166666666666666
0.3566176470588235,0.30150214592274677,0.5,0.5756020188097618,0.5791883707996314,0.13401474875664604,0.5777916399167193,0.8013625275182953,0.07565337001375508,0.0016261965480270197,0.5870727404608178,0.4489637352380469,0.38953722334003965,0.6275510204081625,0.2945531209753765,0.26197291956137186,0.3132602794812534,0.13401474875664604,0.3445419216717476,0.6451384074677156,0.24506421713288168,0.4875047022581014,0.612149283991066,0.5950648771262348,0.6190082827493126,0.5475712412464463,0.5564694586624371,0.5868874577324799,0.10448132142921915,0.1
0.3566176470588235,0.30150214592274677,0.5,0.5756020188097618,0.5791883707996314,0.13401474875664604,0.5777916399167193,0.8013625275182953,0.07565337001375508,0.0016261965480270197,0.5870727404608178,0.4489637352380469,0.38953722334003965,0.6275510204081625,0.2945531209753765,0.26197291956137186,0.3132602794812534,0.13401474875664604,0.3445419216717476,0.6451384074677156,0.24506421713288168,0.4875047022581014,0.612149283991066,0.5950648771262348,0.6190082827493126,0.5475712412464463,0.5564694586624371,0.5868874577324799,0.10448132142921915,0.1
0.3566176470588235,0.30150214592274677,0.5,0.5756020188097618,0.5791883707996314,0.13401474875664604,0.5777916399167193,0.8013625275182953,0.07565337001375508,0.0016261965480270197,0.5870727404608178,0.4489637352380469,0.38953722334003965,0.6275510204081625,0.2945531209753765,0.26197291956137186,0.3132602794812534,0.13401474875664604,0.3445419216717476,0.6451384074677156,0.24506421713288168,0.4875047022581014,0.612149283991066,0.5950648771262348,0.6190082827493126,0.5475712412464463,0.5564694586624371,0.5868874577324799,0.10448132142921915,0.125
0.3676470588235293,0.3111587982832618,0.5714285714285715,0.6799831538580193,0.6776511369856294,0.10592492779424388,0.6656259537214425,0.8782442311924079,0.0,0.16629795651860305,0.6546695705832816,0.3553928137688823,0.41834499057839003,0.8466958211856167,0.25416306087202795,0.5754441012773447,0.35212339686050764,0.10592492779424388,0.3850224892041846,0.7718620232203023,0.18555442737661437,0.43853985263595263,0.7216652195358213,0.6699935820549123,0.741103459837419,0.6794897312318786,0.7044297088426164,0.7146450469295713,0.126848122559352,0.15
0.3566176470588235,0.30150214592274677,0.5,0.5978960610478795,0.5923988683792256,0.13401474875664604,0.5782536363074265,0.8013625275182953,0.07565337001375508,0.0,0.6168966118191967,0.4489637352380469,0.38953722334003965,0.6275510204081625,0.2945531209753765,0.26197291956137186,0.3132602794812534,0.13401474875664604,0.3445419216717474,0.6451384074677156,0.24506421713288168,0.4875047022581014,0.6295283871127785,0.5950648771262348,0.6433545221024225,0.5658530798798713,0.5564694586624371,0.6094176461565104,0.07696242790055949,0.21666666666666667
