,,Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
2014,2,0.0,0.0,0.0,1.0,1.0,0.9074074074074077,0.11111111111111127,1.0,0.0,0.0,0.8550724637681164,1.0,0.0,0.8333333333333334,0.8333333333333336,0.0,0.9074074074074067,0.9074074074074077,0.0,0.0,0.0,1.0,0.8369565217391305,1.0,1.0,1.0,1.0,1.0,0.0400000000000001,0.0
2014,3,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076923,0.4444444444444461,0.0,0.7979139504563235,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.4444444444444445,0.4444444444444461,0.0,0.0,0.0,0.7058823529411766,0.4565217391304347,0.6223839854413107,0.7786103542234332,0.7521246458923516,0.6947935368043083,0.7639825466084884,0.0,0.0
2014,4,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,5,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,6,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,7,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,8,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,9,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,10,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,11,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
2014,12,0.1428571428571429,0.1428571428571429,0.0,0.7300699300699302,0.6923076923076925,0.44444444444444314,0.0,0.7979139504563239,0.0,0.0,0.5652173913043478,0.7058823529411755,0.0,0.0,0.49999999999999983,0.0,0.44444444444444486,0.44444444444444314,0.0,0.0,0.0,0.7058823529411768,0.4565217391304347,0.6223839854413106,0.7786103542234329,0.7521246458923515,0.6947935368043086,0.7639825466084886,0.0,0.0
