Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
0.0,0.0,0.0,0.9900872323552735,0.9896265560165975,1.0,0.4585020242914982,1.0,0.0,0.3055555555555556,0.9919871794871795,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.9615384615384616,0.0,1.0,0.9906191369606004,0.9972129319955406,0.9865831842576028,0.9878286270691333,0.993368700265252,0.9863718958207147,4.625929269271486e-16,0.0
0.0,0.0,0.0,1.0,1.0,1.0,0.473684210526316,1.0,0.0,0.3055555555555556,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,1.5419764230904951e-16,0.0
0.0,0.0,0.0,1.0,1.0,1.0,0.473684210526316,1.0,0.0,0.3055555555555556,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0,0.473684210526316,1.0,0.0,0.3055555555555556,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0,0.473684210526316,1.0,0.0,0.3055555555555556,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111
0.0,0.0,0.0,1.0,1.0,1.0,0.473684210526316,1.0,0.0,0.3055555555555556,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111
0.0,0.0,0.0,1.0,1.0,1.0,0.473684210526316,1.0,0.0,0.3055555555555556,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111
0.0,0.0,0.0,1.0,1.0,1.0,0.473684210526316,1.0,0.0,0.3055555555555556,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.1111111111111111
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.2222222222222222
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0,0.38144329896907214,0.4190871369294607,0.0,0.473684210526316,0.3181818181818181,0.0,0.3055555555555556,0.16666666666666663,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5121951219512195,0.2753623188405798,0.5348837209302326,0.49367088607594944,0.48275862068965514,0.5275590551181103,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.402061855670103,0.4190871369294607,0.20000000000000018,0.473684210526316,0.30303030303030304,0.0,0.8611111111111112,0.33333333333333326,0.0,0.0,1.0,0.19999999999999996,0.8999999999999999,0.19999999999999996,0.20000000000000018,0.0,0.2,1.0,0.1485714285714286,0.4146341463414633,0.2753623188405798,0.41085271317829464,0.44303797468354433,0.3448275862068966,0.40157480314960636,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.40721649484536077,0.4190871369294607,0.25,0.473684210526316,0.3181818181818181,0.0,1.0,0.375,0.0,0.0,1.0,0.25,1.0,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.2753623188405798,0.3798449612403101,0.4303797468354431,0.31034482758620685,0.3700787401574803,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.40721649484536077,0.4190871369294607,0.25,0.473684210526316,0.3181818181818181,0.0,1.0,0.375,0.0,0.0,1.0,0.25,1.0,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.2753623188405798,0.3798449612403101,0.4303797468354431,0.31034482758620685,0.3700787401574803,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.40721649484536077,0.4190871369294607,0.25,0.473684210526316,0.3181818181818181,0.0,1.0,0.375,0.0,0.0,1.0,0.25,1.0,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.2753623188405798,0.3798449612403101,0.4303797468354431,0.31034482758620685,0.3700787401574803,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.40721649484536077,0.4190871369294607,0.25,0.473684210526316,0.3181818181818181,0.0,1.0,0.375,0.0,0.0,1.0,0.25,1.0,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.2753623188405798,0.3798449612403101,0.4303797468354431,0.31034482758620685,0.3700787401574803,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.40721649484536077,0.4190871369294607,0.25,0.473684210526316,0.3181818181818181,0.0,1.0,0.375,0.0,0.0,1.0,0.25,1.0,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.2753623188405798,0.3798449612403101,0.4303797468354431,0.31034482758620685,0.3700787401574803,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.40721649484536077,0.4190871369294607,0.25,0.473684210526316,0.3181818181818181,0.0,1.0,0.375,0.0,0.0,1.0,0.25,1.0,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.2753623188405798,0.3798449612403101,0.4303797468354431,0.31034482758620685,0.3700787401574803,0.6666666666666666,0.4444444444444444
0.0,0.0,0.0,0.4201030927835051,0.44502074688796694,0.25,0.473684210526316,0.41287878787878785,0.0,0.8263888888888888,0.4270833333333333,0.0,1.0,1.0,0.25,0.875,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.48170731707317066,0.31159420289855083,0.4186046511627907,0.4462025316455697,0.375,0.39960629921259844,0.6388888888888888,0.4444444444444444
0.0,0.0,0.0,0.4587628865979381,0.4605809128630706,0.25,0.473684210526316,0.24242424242424238,0.0,0.3055555555555556,0.5833333333333334,0.0,1.0,1.0,0.25,0.5,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.20289855072463783,0.5348837209302326,0.49367088607594944,0.31034482758620685,0.4881889763779528,0.5555555555555555,0.4444444444444444
0.0,0.0,0.0,0.4587628865979381,0.4605809128630706,0.25,0.473684210526316,0.24242424242424238,0.0,0.3055555555555556,0.5833333333333334,0.0,1.0,1.0,0.25,0.5,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.20289855072463783,0.5348837209302326,0.49367088607594944,0.31034482758620685,0.4881889763779528,0.5555555555555555,0.4444444444444444
0.0,0.0,0.0,0.4587628865979381,0.4605809128630706,0.25,0.473684210526316,0.24242424242424238,0.0,0.3055555555555556,0.5833333333333334,0.0,1.0,1.0,0.25,0.5,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.20289855072463783,0.5348837209302326,0.49367088607594944,0.31034482758620685,0.4881889763779528,0.5555555555555555,0.4444444444444444
0.0,0.0,0.0,0.4587628865979381,0.4605809128630706,0.25,0.473684210526316,0.24242424242424238,0.0,0.3055555555555556,0.5833333333333334,0.0,1.0,1.0,0.25,0.5,0.25,0.25,0.0,0.0,1.0,0.24761904761904763,0.39024390243902435,0.20289855072463783,0.5348837209302326,0.49367088607594944,0.31034482758620685,0.4881889763779528,0.5555555555555555,0.4444444444444444
