Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
0.14285714285714285,0.16666666666666666,0.7272727272727273,0.6192660550458715,0.6619372835706043,0.6788299155609141,0.8191493303199276,0.6201939150785686,0.7427536231884071,0.20009237156319284,0.6855624446412764,0.9624123422159924,0.8157439446366781,1.0,0.5928899082568806,0.5356718192627827,0.6218039772727272,0.6788299155609141,1.0,0.7742448330683622,0.210474308300395,0.5908687943262416,0.5518272425249169,0.7891089108910891,0.5869624313597569,0.7053185571862565,0.7913457640859345,0.6927546983184966,0.6047481796116488,0.0
0.0,0.0,0.5454545454545454,0.6870664578205418,0.7337308439456076,0.7649974991909135,1.0,0.4288434408917815,1.0,0.0,0.690163969841647,0.7469708890637359,1.0,0.9480487804878047,0.6398896099052734,0.38020939067892506,0.6617759146341462,0.7649974991909135,0.0,0.48516809492419266,0.3598352866645569,0.774325376232485,0.5524025605704559,0.9161423459419117,0.6681200297568137,0.7662258103904039,0.897515497246582,0.7494933777230948,0.7384893736680078,0.0
0.0,0.0,0.5454545454545454,0.6870664578205418,0.7337308439456076,0.7649974991909135,1.0,0.40886888307198044,1.0,0.0,0.690163969841647,0.7469708890637359,1.0,0.9480487804878047,0.6398896099052734,0.38020939067892506,0.6617759146341462,0.7649974991909135,0.0,0.48516809492419266,0.3598352866645569,0.774325376232485,0.5524025605704559,0.9161423459419117,0.6681200297568137,0.7662258103904039,0.897515497246582,0.7494933777230948,0.7384893736680078,0.125
0.14285714285714285,0.16666666666666666,0.7272727272727273,0.6192660550458715,0.6619372835706043,0.6788299155609141,0.8191493303199276,0.6201939150785686,0.7427536231884071,0.20009237156319284,0.6855624446412764,0.9624123422159924,0.8157439446366781,1.0,0.5928899082568806,0.5356718192627827,0.6218039772727272,0.6788299155609141,1.0,0.7742448330683622,0.210474308300395,0.5908687943262416,0.5518272425249169,0.7891089108910891,0.5869624313597569,0.7053185571862565,0.7913457640859345,0.6927546983184966,0.6047481796116488,0.25
0.14285714285714285,0.16666666666666666,0.7272727272727273,0.6192660550458715,0.6619372835706049,0.6788299155609141,0.8191493303199276,0.6201939150785676,0.7427536231884071,0.20009237156319284,0.6855624446412764,0.9624123422159924,0.8157439446366781,0.9999999999999996,0.5928899082568811,0.5356718192627827,0.6218039772727267,0.6788299155609141,0.9999999999999999,0.7742448330683629,0.2104743083003938,0.5908687943262416,0.5518272425249169,0.7891089108910891,0.5869624313597576,0.7053185571862565,0.7913457640859345,0.6927546983184966,0.6047481796116488,0.25
0.14285714285714285,0.16666666666666666,0.7272727272727273,0.6192660550458715,0.6619372835706049,0.6788299155609141,0.8191493303199276,0.6201939150785676,0.7427536231884071,0.20009237156319284,0.6855624446412764,0.9624123422159924,0.8157439446366781,0.9999999999999996,0.5928899082568811,0.5356718192627827,0.6218039772727267,0.6788299155609141,0.9999999999999999,0.7742448330683629,0.2104743083003938,0.5908687943262416,0.5518272425249169,0.7891089108910891,0.5869624313597576,0.7053185571862565,0.7913457640859345,0.6927546983184966,0.6047481796116488,0.25
0.14285714285714285,0.16666666666666666,0.7272727272727273,0.6811926605504581,0.7144394478645634,0.7270054282267774,0.8191493303199276,0.7270143764627216,0.7427536231884071,0.25159037017932356,0.7209366696191322,0.9624123422159924,0.8157439446366781,1.0,0.6539564220183484,0.6623067776456599,0.678533380681818,0.7270054282267774,1.0,0.7742448330683622,0.210474308300395,0.6616799645390073,0.5960548172757474,0.8849684968496853,0.6506551405425977,0.7691155705789224,0.8776854479124447,0.7553010633036602,0.6047481796116488,0.5
0.5,0.5333333333333333,0.7272727272727273,0.3716783542758588,0.39382919707618935,0.41138876109404954,0.45792477386792646,0.38624500579116455,0.3897321901132638,0.6591974975382936,0.37604764935850726,0.5,0.39431697435666363,0.5247126071768821,0.38106510197402627,0.42504216841765885,0.3912673395594563,0.41138876109404954,0.8326452842172118,0.4347159443455188,0.17202946307424055,0.4108738505300572,0.3541678579604982,0.45771297675972733,0.3558085915608789,0.40054694269179936,0.47653767746318776,0.3735557800366191,0.7777754467052255,0.5
0.14285714285714285,0.2,0.7272727272727273,0.6913917626390785,0.7242750894370176,0.7476195364833288,0.7744019073692993,0.749994664845601,0.6978723404255327,0.31839499507658686,0.7216893127037671,1.0,0.7621659427225204,0.9395744680851074,0.6962554492810206,0.7611000075897489,0.7135366295938107,0.7476195364833288,0.9787234042553195,0.8246794980211751,0.0,0.706711181530104,0.6486887679366652,0.8169829748932336,0.668765059788009,0.7583211417678025,0.8643670924285681,0.7215180882631488,0.5555508934104506,0.5
0.8571428571428571,0.8666666666666667,0.7272727272727273,0.051964945912639185,0.06338330471536113,0.07515798570476676,0.1414476403665532,0.022495346736728147,0.08159203980099478,1.0,0.030405986013247347,0.0,0.026468005990807186,0.10985074626865683,0.065874754667032,0.08898432924556832,0.068998049525102,0.07515798570476676,0.6865671641791044,0.0447523906698625,0.3440589261484799,0.1150365195300097,0.059646947984330796,0.098442978626221,0.04285212333374813,0.0427727436157966,0.08870826249780743,0.02559347181008978,1.0,0.5
0.8571428571428571,0.8666666666666667,0.7272727272727273,0.051964945912639185,0.06338330471536113,0.07515798570476676,0.1414476403665532,0.022495346736728147,0.08159203980099478,1.0,0.030405986013247347,0.0,0.026468005990807186,0.10985074626865683,0.065874754667032,0.08898432924556832,0.068998049525102,0.07515798570476676,0.6865671641791044,0.0447523906698625,0.3440589261484799,0.1150365195300097,0.059646947984330796,0.098442978626221,0.04285212333374813,0.0427727436157966,0.08870826249780743,0.02559347181008978,1.0,0.5
